TURN_RATIO,IN_LINK_ID,DATA_SOURCE,WEIGHT,IS_MANUALLY_ADJUSTED,NAME,OUT_LINK_ID,DAY,TIME_OF_DAY,EST_TURN_RATIO,EST_TURN_FLOW,TURN_CAPACITY
0.0,19,,0.0,,,14,12-Mar-2015,14:00:00,1.0,565.1710734645392,1800.0
0.0,19,,0.0,,,14,12-Mar-2015,15:00:00,1.0,642.5670106354032,1800.0
0.0,19,,0.0,,,14,12-Mar-2015,16:00:00,1.0,499.0160034796411,1800.0
0.0,19,,0.0,,,14,12-Mar-2015,17:00:00,1.0,534.9899416628754,1800.0
0.0,19,,0.0,,,14,12-Mar-2015,18:00:00,1.0,608.1371024459557,1800.0
0.0,19,,0.0,,,14,12-Mar-2015,19:00:00,1.0,433.7300502490457,1800.0
0.0,19,,0.0,,,14,12-Mar-2015,20:00:00,1.0,346.13181923310765,1800.0
0.0,19,,0.0,,,14,12-Mar-2015,21:00:00,1.0,284.61079849592613,1800.0
0.0,19,,0.0,,,14,12-Mar-2015,22:00:00,1.0,197.54036780120674,1800.0
0.0,19,,0.0,,,14,12-Mar-2015,23:00:00,1.0,100.79544604483382,1800.0
